ID,ID salarié,Date de début,Type,Distance (m),Temps écoulé (s),Date de fin,Commentaire
3765,50866,09/01/2026 20:23,Randonnée,19550,10449,09/01/2026 23:17,Sentier magnifique 🌿
3766,50866,21/01/2026 20:05,Randonnée,12296,9324,21/01/2026 22:40,Sentier magnifique 🌿
3767,50866,26/01/2026 08:22,Randonnée,12207,8114,26/01/2026 10:37,Superbe panorama 🌄
3768,50866,27/01/2026 07:40,Randonnée,18034,14003,27/01/2026 11:33,Sentier magnifique 🌿
3769,50866,01/02/2026 14:58,Randonnée,10909,9320,01/02/2026 17:33,Superbe panorama 🌄
3770,50866,10/02/2026 08:15,Randonnée,9614,5222,10/02/2026 09:42,Sentier magnifique 🌿
3771,50866,14/02/2026 12:00,Randonnée,6045,4913,14/02/2026 13:22,Superbe panorama 🌄
3772,50866,20/02/2026 17:21,Randonnée,13080,7306,20/02/2026 19:22,Superbe panorama 🌄
3773,50866,19/03/2026 19:29,Randonnée,14233,8633,19/03/2026 21:53,Superbe panorama 🌄
3774,50866,26/03/2026 18:36,Randonnée,17413,16441,26/03/2026 23:10,Sentier magnifique 🌿
3775,50866,27/03/2026 07:48,Randonnée,11976,9448,27/03/2026 10:25,Sentier magnifique 🌿
3776,50866,02/04/2026 19:11,Randonnée,12282,7056,02/04/2026 21:08,
3777,50866,09/04/2026 06:02,Randonnée,14159,14847,09/04/2026 10:09,
3778,50866,12/04/2026 11:25,Randonnée,11023,6637,12/04/2026 13:15,
3779,50866,14/04/2026 06:06,Randonnée,20904,15747,14/04/2026 10:28,Superbe panorama 🌄
3780,35731,20/04/2025 12:10,Rugby,,5648,20/04/2025 13:44,Grand match ! 🏉
3781,35731,01/05/2025 07:11,Rugby,,4219,01/05/2025 08:21,Grand match ! 🏉
3782,35731,04/05/2025 11:06,Rugby,,6350,04/05/2025 12:51,
3783,35731,01/06/2025 08:06,Rugby,,5961,01/06/2025 09:45,Grand match ! 🏉
3784,35731,18/06/2025 08:23,Rugby,,6135,18/06/2025 10:05,Grand match ! 🏉
3785,35731,19/06/2025 07:38,Rugby,,3853,19/06/2025 08:42,Grand match ! 🏉
3786,35731,21/06/2025 08:41,Rugby,,3688,21/06/2025 09:42,Grand match ! 🏉
3787,35731,17/07/2025 19:06,Rugby,,5143,17/07/2025 20:31,Grand match ! 🏉
3788,35731,03/08/2025 09:53,Rugby,,4994,03/08/2025 11:16,Séance intense
3789,35731,06/08/2025 19:04,Rugby,,5705,06/08/2025 20:39,
3790,35731,09/08/2025 10:22,Rugby,,6056,09/08/2025 12:03,Séance intense
3791,35731,14/08/2025 06:14,Rugby,,3601,14/08/2025 07:14,Séance intense
3792,35731,19/08/2025 07:47,Rugby,,4559,19/08/2025 09:03,Grand match ! 🏉
3793,35731,19/09/2025 20:58,Rugby,,5789,19/09/2025 22:34,Grand match ! 🏉
3794,35731,16/10/2025 19:18,Rugby,,5406,16/10/2025 20:48,
3795,35731,18/10/2025 10:53,Rugby,,4603,18/10/2025 12:09,Séance intense
3796,35731,30/10/2025 17:48,Rugby,,5044,30/10/2025 19:12,Grand match ! 🏉
3797,35731,06/11/2025 08:42,Rugby,,5448,06/11/2025 10:12,Séance intense
3798,35731,11/11/2025 20:21,Rugby,,3839,11/11/2025 21:25,Séance intense
3799,35731,12/11/2025 20:04,Rugby,,4112,12/11/2025 21:12,Grand match ! 🏉
3800,35731,11/12/2025 08:52,Rugby,,6468,11/12/2025 10:39,
3801,35731,17/12/2025 07:26,Rugby,,6312,17/12/2025 09:11,Grand match ! 🏉
3802,35731,20/01/2026 08:08,Rugby,,4607,20/01/2026 09:24,Grand match ! 🏉
3803,35731,14/02/2026 13:07,Rugby,,5200,14/02/2026 14:33,Séance intense
3804,35731,21/02/2026 13:35,Rugby,,6384,21/02/2026 15:21,Séance intense
3805,35731,03/04/2026 20:40,Rugby,,5351,03/04/2026 22:09,Grand match ! 🏉
3806,51866,29/04/2025 08:09,Runing,10508,3304,29/04/2025 09:04,
3807,51866,02/05/2025 07:30,Runing,19543,4845,02/05/2025 08:50,Nouveau record !
3808,51866,08/05/2025 20:21,Runing,20681,8654,08/05/2025 22:45,Nouveau record !
3809,51866,24/05/2025 12:08,Runing,3351,1329,24/05/2025 12:30,Super sortie 💪
3810,51866,30/05/2025 07:44,Runing,16023,4738,30/05/2025 09:03,
3811,51866,20/06/2025 06:51,Runing,6734,2222,20/06/2025 07:28,Belle séance 🔥
3812,51866,26/06/2025 07:31,Runing,13974,3692,26/06/2025 08:32,
3813,51866,27/06/2025 20:16,Runing,19332,5702,27/06/2025 21:51,
3814,51866,03/07/2025 18:52,Runing,20931,6815,03/07/2025 20:45,Super sortie 💪
3815,51866,04/07/2025 19:40,Runing,6524,2346,04/07/2025 20:19,Nouveau record !
3816,51866,06/07/2025 12:26,Runing,12714,4380,06/07/2025 13:39,Super sortie 💪
3817,51866,25/07/2025 17:49,Runing,6141,1748,25/07/2025 18:18,
3818,51866,28/07/2025 18:44,Runing,2713,778,28/07/2025 18:57,Nouveau record !
3819,51866,08/08/2025 07:04,Runing,6292,1736,08/08/2025 07:33,Belle séance 🔥
3820,51866,20/08/2025 06:50,Runing,8418,2804,20/08/2025 07:36,Super sortie 💪
3821,51866,21/08/2025 19:46,Runing,20587,6733,21/08/2025 21:38,Belle séance 🔥
3822,51866,10/09/2025 06:29,Runing,2793,1010,10/09/2025 06:45,Nouveau record !
3823,51866,11/09/2025 19:35,Runing,6719,1652,11/09/2025 20:02,Nouveau record !
3824,51866,24/09/2025 17:20,Runing,4098,1078,24/09/2025 17:38,
3825,51866,07/10/2025 08:25,Runing,8459,2501,07/10/2025 09:06,Nouveau record !
3826,51866,17/10/2025 08:00,Runing,5697,2021,17/10/2025 08:33,Nouveau record !
3827,51866,23/10/2025 17:32,Runing,10795,4228,23/10/2025 18:42,Nouveau record !
3828,51866,28/10/2025 18:54,Runing,16790,4492,28/10/2025 20:08,Nouveau record !
3829,51866,16/11/2025 13:34,Runing,21832,7151,16/11/2025 15:33,Super sortie 💪
3830,51866,06/12/2025 13:13,Runing,14490,5572,06/12/2025 14:45,Belle séance 🔥
3831,51866,22/12/2025 19:56,Runing,21640,8036,22/12/2025 22:10,Belle séance 🔥
3832,51866,28/12/2025 11:17,Runing,20620,5052,28/12/2025 12:41,Nouveau record !
3833,51866,05/01/2026 19:48,Runing,5066,1360,05/01/2026 20:10,Belle séance 🔥
3834,51866,07/01/2026 06:06,Runing,12872,3961,07/01/2026 07:12,Belle séance 🔥
3835,51866,18/01/2026 14:57,Runing,19386,5628,18/01/2026 16:30,Super sortie 💪
3836,51866,19/01/2026 08:33,Runing,18697,5647,19/01/2026 10:07,Super sortie 💪
3837,51866,01/02/2026 10:16,Runing,4232,1482,01/02/2026 10:40,Nouveau record !
3838,51866,03/02/2026 19:24,Runing,18677,6295,03/02/2026 21:09,Belle séance 🔥
3839,51866,11/02/2026 17:32,Runing,9118,2730,11/02/2026 18:17,Belle séance 🔥
3840,51866,22/02/2026 12:03,Runing,8458,3380,22/02/2026 12:59,Super sortie 💪
3841,51866,09/03/2026 19:18,Runing,16659,6622,09/03/2026 21:08,
3842,51866,15/03/2026 12:16,Runing,3182,1300,15/03/2026 12:37,Super sortie 💪
3843,51866,03/04/2026 06:25,Runing,21867,6514,03/04/2026 08:13,Nouveau record !
3844,51866,09/04/2026 17:05,Runing,5496,1911,09/04/2026 17:36,
3845,19260,02/05/2025 20:21,Runing,20335,8187,02/05/2025 22:37,Belle séance 🔥
3846,19260,09/05/2025 20:38,Runing,8816,3779,09/05/2025 21:41,Nouveau record !
3847,19260,21/05/2025 18:13,Runing,7163,1763,21/05/2025 18:42,
3848,19260,22/05/2025 07:16,Runing,12376,4604,22/05/2025 08:32,Super sortie 💪
3849,19260,31/05/2025 09:20,Runing,6121,1495,31/05/2025 09:45,Belle séance 🔥
3850,19260,14/06/2025 11:06,Runing,9816,3949,14/06/2025 12:11,Nouveau record !
3851,19260,29/06/2025 08:34,Runing,20491,4656,29/06/2025 09:51,Super sortie 💪
3852,19260,03/07/2025 08:35,Runing,7469,1921,03/07/2025 09:07,
3853,19260,08/07/2025 07:56,Runing,18425,5924,08/07/2025 09:34,
3854,19260,10/07/2025 08:00,Runing,21744,8252,10/07/2025 10:17,Super sortie 💪
3855,19260,24/07/2025 06:52,Runing,6638,1706,24/07/2025 07:20,Nouveau record !
3856,19260,28/07/2025 19:13,Runing,3698,1233,28/07/2025 19:33,
3857,19260,30/07/2025 17:59,Runing,5942,1653,30/07/2025 18:26,
3858,19260,02/08/2025 08:24,Runing,13952,3714,02/08/2025 09:26,
3859,19260,18/08/2025 20:18,Runing,3333,985,18/08/2025 20:34,
3860,19260,22/08/2025 08:18,Runing,10716,4337,22/08/2025 09:30,Belle séance 🔥
3861,19260,26/08/2025 18:08,Runing,14447,3840,26/08/2025 19:12,
3862,19260,09/09/2025 08:08,Runing,4891,1476,09/09/2025 08:32,Nouveau record !
3863,19260,29/09/2025 17:01,Runing,13856,3750,29/09/2025 18:03,Nouveau record !
3864,19260,02/10/2025 07:21,Runing,18149,4807,02/10/2025 08:41,Super sortie 💪
3865,19260,05/10/2025 10:02,Runing,5151,1959,05/10/2025 10:34,Nouveau record !
3866,19260,13/10/2025 07:32,Runing,3071,1091,13/10/2025 07:50,Nouveau record !
3867,19260,17/10/2025 19:58,Runing,13018,3971,17/10/2025 21:04,Nouveau record !
3868,19260,21/10/2025 19:32,Runing,18396,4813,21/10/2025 20:52,Super sortie 💪
3869,19260,24/10/2025 08:18,Runing,20692,6587,24/10/2025 10:07,Belle séance 🔥
3870,19260,26/10/2025 11:15,Runing,18559,5000,26/10/2025 12:38,
3871,19260,01/11/2025 14:18,Runing,9866,2299,01/11/2025 14:56,Nouveau record !
3872,19260,02/11/2025 08:31,Runing,6545,1651,02/11/2025 08:58,Belle séance 🔥
3873,19260,08/11/2025 09:49,Runing,18988,6778,08/11/2025 11:42,Belle séance 🔥
3874,19260,15/11/2025 10:54,Runing,21406,5826,15/11/2025 12:31,
3875,19260,20/11/2025 18:00,Runing,3290,880,20/11/2025 18:14,Nouveau record !
3876,19260,28/11/2025 06:05,Runing,11967,3212,28/11/2025 06:58,Super sortie 💪
3877,19260,29/11/2025 10:05,Runing,21307,8831,29/11/2025 12:32,Belle séance 🔥
3878,19260,14/12/2025 09:52,Runing,6693,1848,14/12/2025 10:22,Nouveau record !
3879,19260,17/12/2025 08:15,Runing,12494,3316,17/12/2025 09:10,Nouveau record !
3880,19260,03/01/2026 11:38,Runing,8578,2029,03/01/2026 12:11,Super sortie 💪
3881,19260,09/01/2026 06:33,Runing,21503,5609,09/01/2026 08:06,
3882,19260,17/01/2026 12:07,Runing,2116,525,17/01/2026 12:15,Super sortie 💪
3883,19260,19/01/2026 18:44,Runing,11131,4302,19/01/2026 19:55,Nouveau record !
3884,19260,22/01/2026 08:03,Runing,10601,2941,22/01/2026 08:52,
3885,19260,03/02/2026 07:49,Runing,15680,4980,03/02/2026 09:12,Super sortie 💪
3886,19260,04/02/2026 08:08,Runing,16060,4602,04/02/2026 09:24,Belle séance 🔥
3887,19260,08/02/2026 14:29,Runing,10402,2921,08/02/2026 15:17,Belle séance 🔥
3888,19260,13/02/2026 08:53,Runing,4892,1851,13/02/2026 09:23,Nouveau record !
3889,19260,15/02/2026 13:49,Runing,10012,4072,15/02/2026 14:56,
3890,19260,13/03/2026 20:08,Runing,5101,1623,13/03/2026 20:35,Belle séance 🔥
3891,19260,19/03/2026 06:30,Runing,15375,3985,19/03/2026 07:36,Super sortie 💪
3892,19260,21/03/2026 14:46,Runing,5402,1688,21/03/2026 15:14,
3893,19260,23/03/2026 17:30,Runing,15045,3498,23/03/2026 18:28,Nouveau record !
3894,19260,14/04/2026 18:34,Runing,19234,4919,14/04/2026 19:56,Super sortie 💪
3895,19260,17/04/2026 06:29,Runing,15156,5057,17/04/2026 07:53,
3896,82858,23/04/2025 17:18,Runing,21031,6393,23/04/2025 19:04,Super sortie 💪
3897,82858,31/05/2025 09:20,Runing,13186,3691,31/05/2025 10:21,Nouveau record !
3898,82858,13/07/2025 11:20,Runing,21767,5418,13/07/2025 12:50,Super sortie 💪
3899,82858,22/07/2025 18:47,Runing,19439,6927,22/07/2025 20:42,Super sortie 💪
3900,82858,26/07/2025 13:59,Runing,11532,4201,26/07/2025 15:09,
3901,82858,01/10/2025 07:36,Runing,4292,966,01/10/2025 07:52,Belle séance 🔥
3902,82858,06/11/2025 07:34,Runing,19461,6164,06/11/2025 09:16,Belle séance 🔥
3903,82858,07/11/2025 08:03,Runing,13831,3265,07/11/2025 08:57,Nouveau record !
3904,82858,26/11/2025 07:33,Runing,16654,5196,26/11/2025 08:59,Belle séance 🔥
3905,82858,01/12/2025 08:40,Runing,9632,2828,01/12/2025 09:27,Nouveau record !
3906,82858,03/12/2025 06:46,Runing,6912,2027,03/12/2025 07:19,
3907,82858,06/01/2026 17:17,Runing,7600,2394,06/01/2026 17:57,
3908,82858,24/01/2026 13:41,Runing,21684,7723,24/01/2026 15:49,Nouveau record !
3909,82858,03/02/2026 18:38,Runing,8908,2348,03/02/2026 19:17,Super sortie 💪
3910,82858,13/03/2026 07:00,Runing,18334,4621,13/03/2026 08:17,Nouveau record !
3911,82858,05/04/2026 14:16,Runing,7661,1954,05/04/2026 14:48,
3912,82858,06/04/2026 19:23,Runing,9838,3157,06/04/2026 20:15,Belle séance 🔥
3913,82858,11/04/2026 08:44,Runing,12703,4016,11/04/2026 09:51,Super sortie 💪
3914,50955,20/04/2025 12:18,Rugby,,4598,20/04/2025 13:34,Grand match ! 🏉
3915,50955,03/05/2025 14:56,Rugby,,6264,03/05/2025 16:40,Séance intense
3916,50955,13/05/2025 18:19,Rugby,,4598,13/05/2025 19:35,
3917,50955,21/05/2025 07:22,Rugby,,3697,21/05/2025 08:23,
3918,50955,05/07/2025 14:19,Rugby,,4907,05/07/2025 15:40,Grand match ! 🏉
3919,50955,08/07/2025 07:34,Rugby,,4702,08/07/2025 08:52,Séance intense
3920,50955,28/07/2025 07:03,Rugby,,5475,28/07/2025 08:34,Grand match ! 🏉
3921,50955,02/08/2025 10:11,Rugby,,6071,02/08/2025 11:52,Grand match ! 🏉
3922,50955,06/08/2025 17:28,Rugby,,4530,06/08/2025 18:43,
3923,50955,08/08/2025 18:17,Rugby,,6200,08/08/2025 20:00,Séance intense
3924,50955,13/08/2025 08:35,Rugby,,3717,13/08/2025 09:37,Grand match ! 🏉
3925,50955,19/08/2025 18:35,Rugby,,5038,19/08/2025 19:59,Grand match ! 🏉
3926,50955,25/08/2025 07:44,Rugby,,6455,25/08/2025 09:31,
3927,50955,26/08/2025 19:01,Rugby,,6294,26/08/2025 20:46,Grand match ! 🏉
3928,50955,02/09/2025 17:13,Rugby,,5006,02/09/2025 18:36,Grand match ! 🏉
3929,50955,06/09/2025 08:08,Rugby,,5500,06/09/2025 09:39,
3930,50955,08/09/2025 07:48,Rugby,,5613,08/09/2025 09:21,
3931,50955,16/09/2025 07:51,Rugby,,6555,16/09/2025 09:40,
3932,50955,18/09/2025 06:15,Rugby,,6290,18/09/2025 07:59,Séance intense
3933,50955,20/09/2025 12:01,Rugby,,4725,20/09/2025 13:19,Grand match ! 🏉
3934,50955,21/09/2025 11:22,Rugby,,4356,21/09/2025 12:34,Séance intense
3935,50955,25/09/2025 18:53,Rugby,,6367,25/09/2025 20:39,Séance intense
3936,50955,04/10/2025 09:51,Rugby,,6335,04/10/2025 11:36,Séance intense
3937,50955,15/10/2025 17:31,Rugby,,4515,15/10/2025 18:46,
3938,50955,16/10/2025 19:18,Rugby,,5001,16/10/2025 20:41,Grand match ! 🏉
3939,50955,20/10/2025 07:51,Rugby,,6072,20/10/2025 09:32,
3940,50955,21/10/2025 18:06,Rugby,,3921,21/10/2025 19:11,Séance intense
3941,50955,23/10/2025 19:53,Rugby,,5064,23/10/2025 21:17,Séance intense
3942,50955,25/10/2025 14:43,Rugby,,4500,25/10/2025 15:58,
3943,50955,29/10/2025 17:08,Rugby,,5541,29/10/2025 18:40,Grand match ! 🏉
3944,50955,04/11/2025 17:29,Rugby,,4418,04/11/2025 18:42,Grand match ! 🏉
3945,50955,12/11/2025 19:06,Rugby,,4175,12/11/2025 20:15,Grand match ! 🏉
3946,50955,17/11/2025 19:23,Rugby,,5333,17/11/2025 20:52,
3947,50955,18/11/2025 18:16,Rugby,,4015,18/11/2025 19:23,Grand match ! 🏉
3948,50955,23/11/2025 14:27,Rugby,,3717,23/11/2025 15:29,
3949,50955,26/11/2025 17:25,Rugby,,4254,26/11/2025 18:36,Grand match ! 🏉
3950,50955,09/12/2025 17:36,Rugby,,4558,09/12/2025 18:52,Grand match ! 🏉
3951,50955,15/12/2025 08:01,Rugby,,4562,15/12/2025 09:17,
3952,50955,16/12/2025 08:27,Rugby,,5623,16/12/2025 10:00,Grand match ! 🏉
3953,50955,26/12/2025 07:45,Rugby,,4951,26/12/2025 09:07,
3954,50955,27/12/2025 12:52,Rugby,,6017,27/12/2025 14:32,
3955,50955,02/01/2026 18:28,Rugby,,4532,02/01/2026 19:43,
3956,50955,03/01/2026 14:06,Rugby,,4309,03/01/2026 15:17,Grand match ! 🏉
3957,50955,06/01/2026 07:19,Rugby,,5656,06/01/2026 08:53,Séance intense
3958,50955,08/01/2026 06:03,Rugby,,4194,08/01/2026 07:13,Séance intense
3959,50955,11/01/2026 12:52,Rugby,,4592,11/01/2026 14:08,Séance intense
3960,50955,17/01/2026 10:23,Rugby,,3789,17/01/2026 11:26,
3961,50955,20/01/2026 06:06,Rugby,,4608,20/01/2026 07:22,Séance intense
3962,50955,23/01/2026 20:49,Rugby,,5119,23/01/2026 22:14,Séance intense
3963,50955,24/01/2026 11:29,Rugby,,4356,24/01/2026 12:41,
3964,50955,30/01/2026 08:45,Rugby,,4956,30/01/2026 10:07,Séance intense
3965,50955,17/02/2026 17:40,Rugby,,4659,17/02/2026 18:57,Grand match ! 🏉
3966,50955,06/03/2026 18:15,Rugby,,5385,06/03/2026 19:44,
3967,50955,14/03/2026 10:14,Rugby,,3946,14/03/2026 11:19,Grand match ! 🏉
3968,50955,19/03/2026 18:30,Rugby,,4086,19/03/2026 19:38,
3969,50955,22/03/2026 13:06,Rugby,,4913,22/03/2026 14:28,Grand match ! 🏉
3970,50955,23/03/2026 07:43,Rugby,,5515,23/03/2026 09:15,
3971,50955,25/03/2026 20:51,Rugby,,3863,25/03/2026 21:55,Séance intense
3972,50955,31/03/2026 06:53,Rugby,,5350,31/03/2026 08:22,Grand match ! 🏉
3973,43965,15/05/2025 18:36,Runing,4474,1152,15/05/2025 18:55,
3974,43965,06/07/2025 11:49,Runing,17861,6003,06/07/2025 13:29,Nouveau record !
3975,43965,07/07/2025 20:00,Runing,16485,4445,07/07/2025 21:14,Super sortie 💪
3976,43965,13/08/2025 07:16,Runing,10983,3258,13/08/2025 08:10,Nouveau record !
3977,43965,24/12/2025 18:47,Runing,19063,6532,24/12/2025 20:35,Super sortie 💪
3978,43965,31/12/2025 19:56,Runing,3811,1316,31/12/2025 20:18,
3979,43965,28/02/2026 11:48,Runing,14995,5984,28/02/2026 13:27,Super sortie 💪
3980,42960,22/04/2025 07:34,Runing,12174,3955,22/04/2025 08:40,Nouveau record !
3981,42960,10/05/2025 12:42,Runing,19920,7569,10/05/2025 14:48,Nouveau record !
3982,42960,12/05/2025 06:56,Runing,14672,4522,12/05/2025 08:11,
3983,42960,23/05/2025 06:15,Runing,19611,5856,23/05/2025 07:52,Super sortie 💪
3984,42960,24/05/2025 13:44,Runing,17692,4430,24/05/2025 14:57,Super sortie 💪
3985,42960,26/05/2025 19:27,Runing,17798,5748,26/05/2025 21:02,Belle séance 🔥
3986,42960,06/06/2025 17:44,Runing,5267,1504,06/06/2025 18:09,Super sortie 💪
3987,42960,08/06/2025 11:07,Runing,16211,5637,08/06/2025 12:41,Super sortie 💪
3988,42960,24/06/2025 08:11,Runing,9100,2790,24/06/2025 08:57,Super sortie 💪
3989,42960,01/07/2025 17:51,Runing,11959,4172,01/07/2025 19:00,
3990,42960,15/07/2025 08:39,Runing,14957,4741,15/07/2025 09:58,Super sortie 💪
3991,42960,01/08/2025 18:27,Runing,18335,6878,01/08/2025 20:21,Super sortie 💪
3992,42960,18/08/2025 08:54,Runing,15947,5322,18/08/2025 10:22,Super sortie 💪
3993,42960,20/08/2025 20:59,Runing,16438,5222,20/08/2025 22:26,Belle séance 🔥
3994,42960,21/08/2025 07:29,Runing,5225,1972,21/08/2025 08:01,
3995,42960,04/09/2025 08:10,Runing,6580,2364,04/09/2025 08:49,Belle séance 🔥
3996,42960,08/09/2025 08:19,Runing,11736,3293,08/09/2025 09:14,Nouveau record !
3997,42960,17/09/2025 07:46,Runing,9156,3990,17/09/2025 08:52,Super sortie 💪
3998,42960,25/09/2025 20:49,Runing,5170,1319,25/09/2025 21:11,Super sortie 💪
3999,42960,13/10/2025 18:32,Runing,9430,3431,13/10/2025 19:29,
4000,42960,12/11/2025 20:30,Runing,2891,719,12/11/2025 20:42,
4001,42960,21/11/2025 20:59,Runing,2715,956,21/11/2025 21:15,Nouveau record !
4002,42960,02/12/2025 17:34,Runing,9205,2824,02/12/2025 18:21,Nouveau record !
4003,42960,09/12/2025 07:48,Runing,13289,3574,09/12/2025 08:47,Nouveau record !
4004,42960,01/01/2026 08:30,Runing,3889,1258,01/01/2026 08:51,Belle séance 🔥
4005,42960,17/01/2026 08:02,Runing,10658,4323,17/01/2026 09:14,Nouveau record !
4006,42960,20/01/2026 08:34,Runing,16800,6038,20/01/2026 10:14,Belle séance 🔥
4007,42960,24/01/2026 11:07,Runing,18993,6163,24/01/2026 12:49,Super sortie 💪
4008,42960,21/02/2026 11:44,Runing,21116,6031,21/02/2026 13:24,Super sortie 💪
4009,42960,04/03/2026 19:33,Runing,19060,5622,04/03/2026 21:06,
4010,42960,24/03/2026 07:20,Runing,7283,1654,24/03/2026 07:47,
4011,42960,31/03/2026 17:34,Runing,15409,4399,31/03/2026 18:47,Belle séance 🔥
4012,42960,03/04/2026 08:57,Runing,2308,712,03/04/2026 09:08,Belle séance 🔥
4013,42960,06/04/2026 07:26,Runing,8557,2043,06/04/2026 08:00,
4014,42960,17/04/2026 19:52,Runing,7832,2184,17/04/2026 20:28,Super sortie 💪
4015,13780,24/05/2025 12:03,Runing,14843,4754,24/05/2025 13:22,Super sortie 💪
4016,13780,02/06/2025 06:31,Runing,4518,1399,02/06/2025 06:54,Nouveau record !
4017,13780,04/08/2025 08:24,Runing,9268,2490,04/08/2025 09:05,
4018,13780,07/08/2025 06:30,Runing,19264,6394,07/08/2025 08:16,Super sortie 💪
4019,13780,21/09/2025 10:44,Runing,21728,5258,21/09/2025 12:11,Nouveau record !
4020,13780,14/11/2025 19:23,Runing,18904,4952,14/11/2025 20:45,Belle séance 🔥
4021,13780,23/12/2025 08:43,Runing,21585,5369,23/12/2025 10:12,Super sortie 💪
4022,13780,02/01/2026 20:46,Runing,9137,2411,02/01/2026 21:26,Belle séance 🔥
4023,13780,12/01/2026 17:51,Runing,10923,4254,12/01/2026 19:02,Nouveau record !
4024,13780,30/01/2026 17:53,Runing,18172,4935,30/01/2026 19:15,Super sortie 💪
4025,13780,05/02/2026 08:25,Runing,3222,1200,05/02/2026 08:45,Nouveau record !
4026,13780,09/02/2026 19:16,Runing,5200,1392,09/02/2026 19:39,Belle séance 🔥
4027,13780,14/02/2026 10:14,Runing,5074,1578,14/02/2026 10:40,Super sortie 💪
4028,13780,17/02/2026 08:57,Runing,17410,4972,17/02/2026 10:19,Belle séance 🔥
4029,13780,23/02/2026 17:44,Runing,12022,4080,23/02/2026 18:52,
4030,13780,15/03/2026 09:40,Runing,11095,2480,15/03/2026 10:21,Nouveau record !
4031,13780,06/04/2026 17:30,Runing,8166,2907,06/04/2026 18:18,Super sortie 💪
4032,13780,16/04/2026 07:04,Runing,8756,3128,16/04/2026 07:56,Nouveau record !
4033,18941,23/04/2025 08:44,Runing,11159,4084,23/04/2025 09:52,Belle séance 🔥
4034,18941,25/04/2025 19:26,Runing,13502,3976,25/04/2025 20:32,Super sortie 💪
4035,18941,02/05/2025 08:21,Runing,15648,3373,02/05/2025 09:17,Belle séance 🔥
4036,18941,19/05/2025 19:22,Runing,8304,2391,19/05/2025 20:01,Super sortie 💪
4037,18941,05/06/2025 06:20,Runing,12192,2888,05/06/2025 07:08,Belle séance 🔥
4038,18941,08/06/2025 08:43,Runing,3828,1211,08/06/2025 09:03,
4039,18941,18/06/2025 06:41,Runing,8541,2707,18/06/2025 07:26,Belle séance 🔥
4040,18941,24/06/2025 06:40,Runing,7718,2588,24/06/2025 07:23,
4041,18941,26/06/2025 07:49,Runing,7501,2047,26/06/2025 08:23,
4042,18941,06/07/2025 08:36,Runing,10193,3501,06/07/2025 09:34,Nouveau record !
4043,18941,13/07/2025 12:43,Runing,2532,683,13/07/2025 12:54,Belle séance 🔥
4044,18941,14/07/2025 06:18,Runing,2072,681,14/07/2025 06:29,Nouveau record !
4045,18941,19/07/2025 10:26,Runing,8269,2792,19/07/2025 11:12,Nouveau record !
4046,18941,21/07/2025 06:30,Runing,14154,5776,21/07/2025 08:06,
4047,18941,11/08/2025 07:32,Runing,16242,4135,11/08/2025 08:41,Belle séance 🔥
4048,18941,13/08/2025 06:46,Runing,20416,7937,13/08/2025 08:58,Nouveau record !
4049,18941,16/08/2025 12:21,Runing,13256,4986,16/08/2025 13:44,Belle séance 🔥
